,n_A,n_B,noise_level,iteration,method,improvement
19344,1000,1000,0.35,448,lasso,-0.02211544129232214
19345,1000,1000,0.35,448,ols,-0.029883638063427254
19346,1000,1000,0.35,448,ridge,-0.020269412603732752
19347,1000,1000,0.35,449,lasso,0.1024013126683079
19348,1000,1000,0.35,449,ols,0.6643707727802683
19349,1000,1000,0.35,449,ridge,0.5261022438981976
19350,1000,1000,0.35,450,lasso,0.12134717876261289
19351,1000,1000,0.35,450,ols,0.4116919062972276
19352,1000,1000,0.35,450,ridge,0.3373318638211204
19353,1000,1000,0.35,451,lasso,0.052171725644237416
19354,1000,1000,0.35,451,ols,0.06560970141140066
19355,1000,1000,0.35,451,ridge,0.08769455563856976
19356,1000,1000,0.35,452,lasso,0.09185961950045138
19357,1000,1000,0.35,452,ols,0.33137985655896085
19358,1000,1000,0.35,452,ridge,0.3321553352418361
19359,1000,1000,0.35,453,lasso,0.1654911297929504
19360,1000,1000,0.35,453,ols,2.5012312719787406
19361,1000,1000,0.35,453,ridge,2.2997545290437764
19362,1000,1000,0.35,454,lasso,0.0590485644091133
19363,1000,1000,0.35,454,ols,0.03249774209439785
19364,1000,1000,0.35,454,ridge,0.12420761005309935
19365,1000,1000,0.35,455,lasso,0.04774727786328085
19366,1000,1000,0.35,455,ols,0.029001905817899215
19367,1000,1000,0.35,455,ridge,0.09136673142633625
19368,1000,1000,0.35,456,lasso,0.07273045357798166
19369,1000,1000,0.35,456,ols,0.8305886547058416
19370,1000,1000,0.35,456,ridge,0.7815931422527711
19371,1000,1000,0.35,457,lasso,0.12037378244282285
19372,1000,1000,0.35,457,ols,0.1563542907791982
19373,1000,1000,0.35,457,ridge,0.18224873537857605
19374,1000,1000,0.35,458,lasso,0.046123461613226654
19375,1000,1000,0.35,458,ols,0.03186902349233556
19376,1000,1000,0.35,458,ridge,0.10370215203116001
19377,1000,1000,0.35,459,lasso,0.0798801520473667
19378,1000,1000,0.35,459,ols,0.35850338036411905
19379,1000,1000,0.35,459,ridge,0.42545745555190595
19380,1000,1000,0.35,460,lasso,0.10285287944479388
19381,1000,1000,0.35,460,ols,0.16529308483045274
19382,1000,1000,0.35,460,ridge,0.18623881344066429
19383,1000,1000,0.35,461,lasso,0.07266990600662057
19384,1000,1000,0.35,461,ols,0.07040655013416297
19385,1000,1000,0.35,461,ridge,0.1266598405608763
19386,1000,1000,0.35,462,lasso,0.012378333997628
19387,1000,1000,0.35,462,ols,-0.004084195039675345
19388,1000,1000,0.35,462,ridge,0.015901065603196103
19389,1000,1000,0.35,463,lasso,0.04509591152576779
19390,1000,1000,0.35,463,ols,2.7306701190186122
19391,1000,1000,0.35,463,ridge,2.49246671468613
19392,1000,1000,0.35,464,lasso,0.025135294230065774
19393,1000,1000,0.35,464,ols,0.010303800117113102
19394,1000,1000,0.35,464,ridge,0.026965585673018946
19395,1000,1000,0.35,465,lasso,0.07249619919776093
19396,1000,1000,0.35,465,ols,0.17729117622145046
19397,1000,1000,0.35,465,ridge,0.1417010743116284
19398,1000,1000,0.35,466,lasso,0.05676593637939221
19399,1000,1000,0.35,466,ols,0.15621648749379413
19400,1000,1000,0.35,466,ridge,0.14377557272901917
19401,1000,1000,0.35,467,lasso,0.05490758259746449
19402,1000,1000,0.35,467,ols,0.03456740674123519
19403,1000,1000,0.35,467,ridge,0.07938179584803384
19404,1000,1000,0.35,468,lasso,0.10003514707202715
19405,1000,1000,0.35,468,ols,0.20250302487901464
19406,1000,1000,0.35,468,ridge,0.2059683454044175
19407,1000,1000,0.35,469,lasso,0.057963380148718206
19408,1000,1000,0.35,469,ols,-0.1275686489735274
19409,1000,1000,0.35,469,ridge,0.1776307739035518
19410,1000,1000,0.35,470,lasso,0.007842257582005862
19411,1000,1000,0.35,470,ols,-0.03972943579400894
19412,1000,1000,0.35,470,ridge,-0.014472745631431638
19413,1000,1000,0.35,471,lasso,0.0286123920696543
19414,1000,1000,0.35,471,ols,0.042692460415626465
19415,1000,1000,0.35,471,ridge,0.03692101687391835
19416,1000,1000,0.35,472,lasso,0.030321703312344638
19417,1000,1000,0.35,472,ols,0.052800853901455544
19418,1000,1000,0.35,472,ridge,0.04257899049859485
19419,1000,1000,0.35,473,lasso,0.18077598006305864
19420,1000,1000,0.35,473,ols,2.4138677180869346
19421,1000,1000,0.35,473,ridge,1.99286909820183
19422,1000,1000,0.35,474,lasso,0.06847248544299851
19423,1000,1000,0.35,474,ols,0.10558614253738326
19424,1000,1000,0.35,474,ridge,0.11764403348530279
19425,1000,1000,0.35,475,lasso,0.08472565143712321
19426,1000,1000,0.35,475,ols,0.31091592897725917
19427,1000,1000,0.35,475,ridge,0.3507623537746368
19428,1000,1000,0.35,476,lasso,0.0421903727892987
19429,1000,1000,0.35,476,ols,1.7870026541652346
19430,1000,1000,0.35,476,ridge,1.7142386134071566
19431,1000,1000,0.35,477,lasso,0.03138021235503155
19432,1000,1000,0.35,477,ols,0.0353339254902274
19433,1000,1000,0.35,477,ridge,0.041178232450780505
19434,1000,1000,0.35,478,lasso,0.10682905580611593
19435,1000,1000,0.35,478,ols,3.194373862131089
19436,1000,1000,0.35,478,ridge,2.5506297019623525
19437,1000,1000,0.35,479,lasso,0.047879519836495646
19438,1000,1000,0.35,479,ols,0.07871499314138349
19439,1000,1000,0.35,479,ridge,0.07210430532804096
19440,1000,1000,0.35,480,lasso,0.29582998698383384
19441,1000,1000,0.35,480,ols,1.4611910278073024
19442,1000,1000,0.35,480,ridge,1.1316191485021083
19443,1000,1000,0.35,481,lasso,0.03195197519013564
19444,1000,1000,0.35,481,ols,0.4052803999649908
19445,1000,1000,0.35,481,ridge,0.5342185193012307
19446,1000,1000,0.35,482,lasso,0.0161804922294132
19447,1000,1000,0.35,482,ols,-0.08376003179033449
19448,1000,1000,0.35,482,ridge,0.03685969107502626
19449,1000,1000,0.35,483,lasso,0.01820448069791255
19450,1000,1000,0.35,483,ols,-0.04336903902313988
19451,1000,1000,0.35,483,ridge,0.009248601363568948
19452,1000,1000,0.35,484,lasso,0.044674000039830256
19453,1000,1000,0.35,484,ols,0.043754742968058605
19454,1000,1000,0.35,484,ridge,0.06775311488660844
19455,1000,1000,0.35,485,lasso,0.07996686483459939
19456,1000,1000,0.35,485,ols,0.3535774057226557
19457,1000,1000,0.35,485,ridge,0.20315147505884718
19458,1000,1000,0.35,486,lasso,0.11432253394230713
19459,1000,1000,0.35,486,ols,0.25456788653194834
19460,1000,1000,0.35,486,ridge,0.3031474201603773
19461,1000,1000,0.35,487,lasso,0.08825157775261094
19462,1000,1000,0.35,487,ols,2.272374472342608
19463,1000,1000,0.35,487,ridge,2.18048766847671
19464,1000,1000,0.35,488,lasso,0.07674818602871072
19465,1000,1000,0.35,488,ols,0.27913085274818983
19466,1000,1000,0.35,488,ridge,0.29589522397279805
19467,1000,1000,0.35,489,lasso,0.1837295183278853
19468,1000,1000,0.35,489,ols,0.9329078889737734
19469,1000,1000,0.35,489,ridge,0.9609122489768418
19470,1000,1000,0.35,490,lasso,0.04453386229049086
19471,1000,1000,0.35,490,ols,0.04021864947333946
19472,1000,1000,0.35,490,ridge,0.1657391465088455
19473,1000,1000,0.35,491,lasso,0.12508439088803486
19474,1000,1000,0.35,491,ols,0.7241677661898737
19475,1000,1000,0.35,491,ridge,0.7632238394142494
19476,1000,1000,0.35,492,lasso,0.11723261274105519
19477,1000,1000,0.35,492,ols,0.1034345155616352
19478,1000,1000,0.35,492,ridge,0.19393742668640912
19479,1000,1000,0.35,493,lasso,0.01037181950432425
19480,1000,1000,0.35,493,ols,0.031894625710335814
19481,1000,1000,0.35,493,ridge,0.021720879974739645
19482,1000,1000,0.35,494,lasso,0.05083233449542815
19483,1000,1000,0.35,494,ols,0.055022260806622106
19484,1000,1000,0.35,494,ridge,0.08754848384703184
19485,1000,1000,0.35,495,lasso,0.1619023148851055
19486,1000,1000,0.35,495,ols,1.1306747042323742
19487,1000,1000,0.35,495,ridge,1.051546496932898
19488,1000,1000,0.35,496,lasso,0.0641224537602445
19489,1000,1000,0.35,496,ols,0.1697558909345481
19490,1000,1000,0.35,496,ridge,0.18635935078242377
19491,1000,1000,0.35,497,lasso,0.004170872490400199
19492,1000,1000,0.35,497,ols,-0.019445684671450452
19493,1000,1000,0.35,497,ridge,0.004786466826460722
19494,1000,1000,0.35,498,lasso,0.10694008542110564
19495,1000,1000,0.35,498,ols,0.33467815557766045
19496,1000,1000,0.35,498,ridge,0.2870248151351354
19497,1000,1000,0.35,499,lasso,0.0768451789702638
19498,1000,1000,0.35,499,ols,0.17016784450544814
19499,1000,1000,0.35,499,ridge,0.1393985585402116
19500,1000,1000,0.4,0,lasso,0.03007709906273376
19501,1000,1000,0.4,0,ols,0.041427854608149794
19502,1000,1000,0.4,0,ridge,0.0395367014001467
19503,1000,1000,0.4,1,lasso,0.05886751241332741
19504,1000,1000,0.4,1,ols,0.08480831022352076
19505,1000,1000,0.4,1,ridge,0.09378800878441046
19506,1000,1000,0.4,2,lasso,0.0477446794605517
19507,1000,1000,0.4,2,ols,0.10075943964638676
19508,1000,1000,0.4,2,ridge,0.08136787923209371
19509,1000,1000,0.4,3,lasso,0.0832642474744375
19510,1000,1000,0.4,3,ols,0.25157486092300907
19511,1000,1000,0.4,3,ridge,0.17035544605566083
19512,1000,1000,0.4,4,lasso,0.2332340928604223
19513,1000,1000,0.4,4,ols,0.35964568901849864
19514,1000,1000,0.4,4,ridge,0.38297070405914424
19515,1000,1000,0.4,5,lasso,0.13800881645509086
19516,1000,1000,0.4,5,ols,0.09645812656009838
19517,1000,1000,0.4,5,ridge,0.20416461333477282
19518,1000,1000,0.4,6,lasso,0.11299038497426353
19519,1000,1000,0.4,6,ols,0.12432947305728426
19520,1000,1000,0.4,6,ridge,0.13165145016123098
19521,1000,1000,0.4,7,lasso,0.10509961956942604
19522,1000,1000,0.4,7,ols,0.27397064134442395
19523,1000,1000,0.4,7,ridge,0.23321702687071838
19524,1000,1000,0.4,8,lasso,0.13751514673799908
19525,1000,1000,0.4,8,ols,0.34221809990750174
19526,1000,1000,0.4,8,ridge,0.283644351777503
19527,1000,1000,0.4,9,lasso,0.10032168194116248
19528,1000,1000,0.4,9,ols,-0.0107729513120422
19529,1000,1000,0.4,9,ridge,0.16480761448332287
19530,1000,1000,0.4,10,lasso,0.1190848950744023
19531,1000,1000,0.4,10,ols,-0.1774012418526555
19532,1000,1000,0.4,10,ridge,0.18506856500331326
19533,1000,1000,0.4,11,lasso,0.05243254792451704
19534,1000,1000,0.4,11,ols,0.051661252632512394
19535,1000,1000,0.4,11,ridge,0.06780403370805074
19536,1000,1000,0.4,12,lasso,0.12300165157423414
19537,1000,1000,0.4,12,ols,0.2176570256365273
19538,1000,1000,0.4,12,ridge,0.22320901255641284
19539,1000,1000,0.4,13,lasso,0.1886713695513455
19540,1000,1000,0.4,13,ols,0.3810130423034681
19541,1000,1000,0.4,13,ridge,0.39803443201474503
19542,1000,1000,0.4,14,lasso,0.08468909299739719
19543,1000,1000,0.4,14,ols,0.24760877812891965
19544,1000,1000,0.4,14,ridge,0.24666266781233842
19545,1000,1000,0.4,15,lasso,0.04432617634022987
19546,1000,1000,0.4,15,ols,0.0523657019080012
19547,1000,1000,0.4,15,ridge,0.14751958549584154
19548,1000,1000,0.4,16,lasso,0.005524461160060755
19549,1000,1000,0.4,16,ols,-0.05156587334304576
19550,1000,1000,0.4,16,ridge,0.00447256000212295
19551,1000,1000,0.4,17,lasso,0.3488885776267829
19552,1000,1000,0.4,17,ols,1.6816827480235361
19553,1000,1000,0.4,17,ridge,1.3141224047008158
19554,1000,1000,0.4,18,lasso,0.12194369625112894
19555,1000,1000,0.4,18,ols,0.436100274304408
19556,1000,1000,0.4,18,ridge,0.39899531586642734
19557,1000,1000,0.4,19,lasso,0.13739448712264068
19558,1000,1000,0.4,19,ols,0.28596915343046725
19559,1000,1000,0.4,19,ridge,0.24940693032314748
19560,1000,1000,0.4,20,lasso,0.1342776029993519
19561,1000,1000,0.4,20,ols,0.2536917928808804
19562,1000,1000,0.4,20,ridge,0.2942904008894005
19563,1000,1000,0.4,21,lasso,0.1583635923364406
19564,1000,1000,0.4,21,ols,0.41343097821081953
19565,1000,1000,0.4,21,ridge,0.41407476367090457
19566,1000,1000,0.4,22,lasso,0.0697684892003608
19567,1000,1000,0.4,22,ols,0.09098196694685295
19568,1000,1000,0.4,22,ridge,0.11395889215766285
19569,1000,1000,0.4,23,lasso,0.034685805171771944
19570,1000,1000,0.4,23,ols,0.037249689763747026
19571,1000,1000,0.4,23,ridge,0.041465226437509495
19572,1000,1000,0.4,24,lasso,0.14897343935645235
19573,1000,1000,0.4,24,ols,4.141990999712378
19574,1000,1000,0.4,24,ridge,3.9758961905571155
19575,1000,1000,0.4,25,lasso,0.048347086126995086
19576,1000,1000,0.4,25,ols,0.2833282154386896
19577,1000,1000,0.4,25,ridge,0.08296054557509508
19578,1000,1000,0.4,26,lasso,0.1441244839415214
19579,1000,1000,0.4,26,ols,6.877317255060612
19580,1000,1000,0.4,26,ridge,5.591244556829482
19581,1000,1000,0.4,27,lasso,0.41011640099460556
19582,1000,1000,0.4,27,ols,1.1808808933518535
19583,1000,1000,0.4,27,ridge,1.1117881523801523
19584,1000,1000,0.4,28,lasso,0.040119350557554084
19585,1000,1000,0.4,28,ols,-0.06089361692399047
19586,1000,1000,0.4,28,ridge,0.048133603895710766
19587,1000,1000,0.4,29,lasso,0.09065587488483919
19588,1000,1000,0.4,29,ols,0.14207207066883248
19589,1000,1000,0.4,29,ridge,0.18839265607671532
19590,1000,1000,0.4,30,lasso,0.043543587387086254
19591,1000,1000,0.4,30,ols,1.557021418780422
19592,1000,1000,0.4,30,ridge,1.6921023343526405
19593,1000,1000,0.4,31,lasso,0.15674713188449746
19594,1000,1000,0.4,31,ols,0.06340212837108927
19595,1000,1000,0.4,31,ridge,0.314459405119487
19596,1000,1000,0.4,32,lasso,0.08920872981902891
19597,1000,1000,0.4,32,ols,0.09258959719738169
19598,1000,1000,0.4,32,ridge,0.1438757765430837
19599,1000,1000,0.4,33,lasso,0.18808535324850456
19600,1000,1000,0.4,33,ols,0.41442405085843204
19601,1000,1000,0.4,33,ridge,0.43982974225096505
19602,1000,1000,0.4,34,lasso,0.043653312073201306
19603,1000,1000,0.4,34,ols,0.029867093025032352
19604,1000,1000,0.4,34,ridge,0.0597217036864371
19605,1000,1000,0.4,35,lasso,0.033049098510381084
19606,1000,1000,0.4,35,ols,-0.15345449038628076
19607,1000,1000,0.4,35,ridge,0.04945189120092072
19608,1000,1000,0.4,36,lasso,0.10299360138921766
19609,1000,1000,0.4,36,ols,2.4196047202223925
19610,1000,1000,0.4,36,ridge,2.9781372255069263
19611,1000,1000,0.4,37,lasso,0.19167834384316426
19612,1000,1000,0.4,37,ols,0.20597847132599398
19613,1000,1000,0.4,37,ridge,0.29578569703637564
19614,1000,1000,0.4,38,lasso,0.09152966915953739
19615,1000,1000,0.4,38,ols,0.28054138311115767
19616,1000,1000,0.4,38,ridge,0.2909994993988553
19617,1000,1000,0.4,39,lasso,0.15791105243642145
19618,1000,1000,0.4,39,ols,0.9226185941576046
19619,1000,1000,0.4,39,ridge,0.8310443117013688
19620,1000,1000,0.4,40,lasso,0.17190954853575885
19621,1000,1000,0.4,40,ols,0.18442112866496763
19622,1000,1000,0.4,40,ridge,0.3445291837930209
19623,1000,1000,0.4,41,lasso,0.16203776496579275
19624,1000,1000,0.4,41,ols,0.24996351207079168
19625,1000,1000,0.4,41,ridge,0.33428328764098714
19626,1000,1000,0.4,42,lasso,0.16467393600492605
19627,1000,1000,0.4,42,ols,0.3429120796387357
19628,1000,1000,0.4,42,ridge,0.3197537092113242
19629,1000,1000,0.4,43,lasso,0.12272006699491292
19630,1000,1000,0.4,43,ols,0.21702689563750316
19631,1000,1000,0.4,43,ridge,0.26104458646893947
19632,1000,1000,0.4,44,lasso,0.06905441274682919
19633,1000,1000,0.4,44,ols,0.08315118257861459
19634,1000,1000,0.4,44,ridge,0.09716283154618026
19635,1000,1000,0.4,45,lasso,0.0269273862378327
19636,1000,1000,0.4,45,ols,0.03660300379386149
19637,1000,1000,0.4,45,ridge,0.027415181351206686
19638,1000,1000,0.4,46,lasso,0.04253007995333064
19639,1000,1000,0.4,46,ols,-0.006738092422063852
19640,1000,1000,0.4,46,ridge,0.0463290070812375
19641,1000,1000,0.4,47,lasso,0.10507662309910173
19642,1000,1000,0.4,47,ols,0.275511245569833
19643,1000,1000,0.4,47,ridge,0.30765776157463276
19644,1000,1000,0.4,48,lasso,0.29289839540401036
19645,1000,1000,0.4,48,ols,0.2283207539899903
19646,1000,1000,0.4,48,ridge,0.6052253369416917
19647,1000,1000,0.4,49,lasso,0.11414603557450405
19648,1000,1000,0.4,49,ols,0.14906133994538806
19649,1000,1000,0.4,49,ridge,0.20597968476957987
19650,1000,1000,0.4,50,lasso,0.07897510855522585
19651,1000,1000,0.4,50,ols,0.1008109251775506
19652,1000,1000,0.4,50,ridge,0.11100450958678784
19653,1000,1000,0.4,51,lasso,0.1338863372670973
19654,1000,1000,0.4,51,ols,0.7890379620978625
19655,1000,1000,0.4,51,ridge,0.8762985523939574
19656,1000,1000,0.4,52,lasso,0.057611104071032856
19657,1000,1000,0.4,52,ols,0.075316383611501
19658,1000,1000,0.4,52,ridge,0.059521678076395856
19659,1000,1000,0.4,53,lasso,0.12372162000475251
19660,1000,1000,0.4,53,ols,0.10460457439736374
19661,1000,1000,0.4,53,ridge,0.19166053288809393
19662,1000,1000,0.4,54,lasso,0.1331662366018502
19663,1000,1000,0.4,54,ols,0.88548321559008
19664,1000,1000,0.4,54,ridge,0.9604161333961051
19665,1000,1000,0.4,55,lasso,0.12032728713730631
19666,1000,1000,0.4,55,ols,0.06887633272827443
19667,1000,1000,0.4,55,ridge,0.1780558176927064
19668,1000,1000,0.4,56,lasso,0.05301311200070699
19669,1000,1000,0.4,56,ols,0.0362923730049399
19670,1000,1000,0.4,56,ridge,0.16712369039679442
19671,1000,1000,0.4,57,lasso,0.24023723288572305
19672,1000,1000,0.4,57,ols,1.0119830884880248
19673,1000,1000,0.4,57,ridge,0.7775196120999078
19674,1000,1000,0.4,58,lasso,0.09152518671001861
19675,1000,1000,0.4,58,ols,0.0799142530522976
19676,1000,1000,0.4,58,ridge,0.1323039556173955
19677,1000,1000,0.4,59,lasso,0.1820032241783935
19678,1000,1000,0.4,59,ols,0.6210488529479625
19679,1000,1000,0.4,59,ridge,0.6366697540188577
19680,1000,1000,0.4,60,lasso,0.094200524214193
19681,1000,1000,0.4,60,ols,0.11464292569561554
19682,1000,1000,0.4,60,ridge,0.33751802227053684
19683,1000,1000,0.4,61,lasso,0.10485869050625082
19684,1000,1000,0.4,61,ols,0.08696507493069945
19685,1000,1000,0.4,61,ridge,0.1770207444349757
19686,1000,1000,0.4,62,lasso,0.06888148617875264
19687,1000,1000,0.4,62,ols,0.09908995962636265
19688,1000,1000,0.4,62,ridge,0.12709182005034395
19689,1000,1000,0.4,63,lasso,0.16598959666802982
19690,1000,1000,0.4,63,ols,1.9829691755429009
19691,1000,1000,0.4,63,ridge,1.9342407234822456
19692,1000,1000,0.4,64,lasso,0.27522244355193537
19693,1000,1000,0.4,64,ols,0.4712810957684345
19694,1000,1000,0.4,64,ridge,0.5958913717883845
19695,1000,1000,0.4,65,lasso,0.0999770230971471
19696,1000,1000,0.4,65,ols,0.0885172827663028
19697,1000,1000,0.4,65,ridge,0.15814752274225452
19698,1000,1000,0.4,66,lasso,0.0709453886805293
19699,1000,1000,0.4,66,ols,0.0644138722857196
19700,1000,1000,0.4,66,ridge,0.11507407808760589
19701,1000,1000,0.4,67,lasso,0.07981909620556037
19702,1000,1000,0.4,67,ols,0.1983295310009618
19703,1000,1000,0.4,67,ridge,0.1505850093173641
19704,1000,1000,0.4,68,lasso,0.16601118252176855
19705,1000,1000,0.4,68,ols,0.2390184892621305
19706,1000,1000,0.4,68,ridge,0.28618066339997594
19707,1000,1000,0.4,69,lasso,0.26777298391118537
19708,1000,1000,0.4,69,ols,0.4012110477977332
19709,1000,1000,0.4,69,ridge,0.38315413147048183
19710,1000,1000,0.4,70,lasso,0.10120386326617974
19711,1000,1000,0.4,70,ols,0.10393100060938432
19712,1000,1000,0.4,70,ridge,0.16761003233049698
19713,1000,1000,0.4,71,lasso,0.14608712441884847
19714,1000,1000,0.4,71,ols,0.1593077456026421
19715,1000,1000,0.4,71,ridge,0.19176931732838576
19716,1000,1000,0.4,72,lasso,0.1763734681541163
19717,1000,1000,0.4,72,ols,1.6614654403312596
19718,1000,1000,0.4,72,ridge,1.5382555409749514
19719,1000,1000,0.4,73,lasso,0.4059911574985482
19720,1000,1000,0.4,73,ols,1.3320372262199922
19721,1000,1000,0.4,73,ridge,1.1082397986960681
19722,1000,1000,0.4,74,lasso,0.16583552602117627
19723,1000,1000,0.4,74,ols,0.15634026191443423
19724,1000,1000,0.4,74,ridge,0.2533892819940248
19725,1000,1000,0.4,75,lasso,0.1085122939079526
19726,1000,1000,0.4,75,ols,0.19820365583708574
19727,1000,1000,0.4,75,ridge,0.23843469679369847
19728,1000,1000,0.4,76,lasso,0.10755448837670024
19729,1000,1000,0.4,76,ols,0.035126998394289344
19730,1000,1000,0.4,76,ridge,0.1360282899672338
19731,1000,1000,0.4,77,lasso,0.066647588702411
19732,1000,1000,0.4,77,ols,0.06782435181616764
19733,1000,1000,0.4,77,ridge,0.10177770416693939
19734,1000,1000,0.4,78,lasso,0.057872284391083995
19735,1000,1000,0.4,78,ols,-0.02766250316091045
19736,1000,1000,0.4,78,ridge,0.08437351903179804
19737,1000,1000,0.4,79,lasso,0.0471987474295301
19738,1000,1000,0.4,79,ols,0.16759048723180717
19739,1000,1000,0.4,79,ridge,0.10728382852965049
19740,1000,1000,0.4,80,lasso,0.20333310124384227
19741,1000,1000,0.4,80,ols,0.3548963644312936
19742,1000,1000,0.4,80,ridge,0.4273102395063523
19743,1000,1000,0.4,81,lasso,0.07253026754669675
19744,1000,1000,0.4,81,ols,0.06580504567130055
19745,1000,1000,0.4,81,ridge,0.09488757691751559
19746,1000,1000,0.4,82,lasso,0.1153164561488576
19747,1000,1000,0.4,82,ols,0.17788657360874233
19748,1000,1000,0.4,82,ridge,0.19149055231180234
19749,1000,1000,0.4,83,lasso,0.03251416213053495
19750,1000,1000,0.4,83,ols,0.027396596846904653
19751,1000,1000,0.4,83,ridge,0.04474582674119898
19752,1000,1000,0.4,84,lasso,0.026252819958667906
19753,1000,1000,0.4,84,ols,-0.017282048680585527
19754,1000,1000,0.4,84,ridge,0.0535447381031901
19755,1000,1000,0.4,85,lasso,0.10858331797453995
19756,1000,1000,0.4,85,ols,0.32992656296416767
19757,1000,1000,0.4,85,ridge,0.23115375347069805
19758,1000,1000,0.4,86,lasso,0.03634842138146574
19759,1000,1000,0.4,86,ols,0.059364405709635616
19760,1000,1000,0.4,86,ridge,0.044686789382898745
19761,1000,1000,0.4,87,lasso,0.16841338142645035
19762,1000,1000,0.4,87,ols,0.29576120685870055
19763,1000,1000,0.4,87,ridge,0.26949719674132533
19764,1000,1000,0.4,88,lasso,-0.03018248458918089
19765,1000,1000,0.4,88,ols,680.8393511303477
19766,1000,1000,0.4,88,ridge,347.0173164478681
19767,1000,1000,0.4,89,lasso,0.07131706932064938
19768,1000,1000,0.4,89,ols,0.15297007992601747
19769,1000,1000,0.4,89,ridge,0.12354958131742168
19770,1000,1000,0.4,90,lasso,0.257772059143914
19771,1000,1000,0.4,90,ols,0.7186780844806637
19772,1000,1000,0.4,90,ridge,0.5762369015765225
19773,1000,1000,0.4,91,lasso,0.1228862391798092
19774,1000,1000,0.4,91,ols,0.12666820903548143
19775,1000,1000,0.4,91,ridge,0.2595713694105735
19776,1000,1000,0.4,92,lasso,0.019326224701517892
19777,1000,1000,0.4,92,ols,-0.01690951597462041
19778,1000,1000,0.4,92,ridge,0.02577783448524285
19779,1000,1000,0.4,93,lasso,0.0964297564057949
19780,1000,1000,0.4,93,ols,0.08230686293575029
19781,1000,1000,0.4,93,ridge,0.12550828765623037
19782,1000,1000,0.4,94,lasso,0.21227005916518416
19783,1000,1000,0.4,94,ols,1.3149191608276682
19784,1000,1000,0.4,94,ridge,1.2244930366982654
19785,1000,1000,0.4,95,lasso,0.0882582941285916
19786,1000,1000,0.4,95,ols,0.05818530704667224
19787,1000,1000,0.4,95,ridge,0.1178868140048846
19788,1000,1000,0.4,96,lasso,0.046836122102836
19789,1000,1000,0.4,96,ols,0.12284840262504329
19790,1000,1000,0.4,96,ridge,0.0811501687114571
19791,1000,1000,0.4,97,lasso,0.2851066721106159
19792,1000,1000,0.4,97,ols,0.9813338575396877
19793,1000,1000,0.4,97,ridge,1.1448788188555024
19794,1000,1000,0.4,98,lasso,0.09330061275042065
19795,1000,1000,0.4,98,ols,0.3700606009768861
19796,1000,1000,0.4,98,ridge,0.40379070581648346
19797,1000,1000,0.4,99,lasso,0.03759128450724554
19798,1000,1000,0.4,99,ols,0.014012263639585451
19799,1000,1000,0.4,99,ridge,0.057731209563492564
19800,1000,1000,0.4,100,lasso,0.04525673877524077
19801,1000,1000,0.4,100,ols,0.0812041783529742
19802,1000,1000,0.4,100,ridge,0.06162445868259002
19803,1000,1000,0.4,101,lasso,0.05022318427962344
19804,1000,1000,0.4,101,ols,0.14208538125503786
19805,1000,1000,0.4,101,ridge,0.10251553577486966
19806,1000,1000,0.4,102,lasso,0.0732279231987302
19807,1000,1000,0.4,102,ols,0.1321221306916184
19808,1000,1000,0.4,102,ridge,0.11068353653529699
19809,1000,1000,0.4,103,lasso,0.23163591099228195
19810,1000,1000,0.4,103,ols,0.4017479727634351
19811,1000,1000,0.4,103,ridge,0.5323997958969866
19812,1000,1000,0.4,104,lasso,0.019437583290266413
19813,1000,1000,0.4,104,ols,0.013841612870268352
19814,1000,1000,0.4,104,ridge,0.023266663711298218
19815,1000,1000,0.4,105,lasso,0.25884914868428743
19816,1000,1000,0.4,105,ols,1.184992018593965
19817,1000,1000,0.4,105,ridge,1.211592739904698
19818,1000,1000,0.4,106,lasso,0.08565882426873414
19819,1000,1000,0.4,106,ols,0.36581433028501475
19820,1000,1000,0.4,106,ridge,0.5089910534415143
19821,1000,1000,0.4,107,lasso,0.027295253982115665
19822,1000,1000,0.4,107,ols,0.019464491146116744
19823,1000,1000,0.4,107,ridge,0.037511277722560944
19824,1000,1000,0.4,108,lasso,0.14319042968569812
19825,1000,1000,0.4,108,ols,0.06758386146337335
19826,1000,1000,0.4,108,ridge,0.21438662828348728
19827,1000,1000,0.4,109,lasso,0.28883111715642695
19828,1000,1000,0.4,109,ols,0.6257320272193203
19829,1000,1000,0.4,109,ridge,0.5606368874609577
19830,1000,1000,0.4,110,lasso,0.23216922021161174
19831,1000,1000,0.4,110,ols,1.0547562359593678
19832,1000,1000,0.4,110,ridge,0.7994373737167754
19833,1000,1000,0.4,111,lasso,0.16056562577636807
19834,1000,1000,0.4,111,ols,0.1958716105944081
19835,1000,1000,0.4,111,ridge,0.24591580682747918
19836,1000,1000,0.4,112,lasso,0.034946437296567455
19837,1000,1000,0.4,112,ols,0.052357647492617246
19838,1000,1000,0.4,112,ridge,0.0712859396071879
19839,1000,1000,0.4,113,lasso,0.22073815643450623
19840,1000,1000,0.4,113,ols,0.7723553461894191
19841,1000,1000,0.4,113,ridge,0.6356878348394757
19842,1000,1000,0.4,114,lasso,0.11846229279736539
19843,1000,1000,0.4,114,ols,0.08847914821180485
19844,1000,1000,0.4,114,ridge,0.18383208141971277
19845,1000,1000,0.4,115,lasso,0.0359196679178271
19846,1000,1000,0.4,115,ols,0.057595379976373054
19847,1000,1000,0.4,115,ridge,0.0481071387232017
19848,1000,1000,0.4,116,lasso,0.20579231951000826
