,n_A,n_B,noise_level,iteration,method,bench_test,cluster_test
16908,1000,1000,0.3,136,lasso,0.1587614320222449,0.100222610783472
16909,1000,1000,0.3,136,ols,0.237095102710499,0.1255549030983881
16910,1000,1000,0.3,136,ridge,0.19654697970785917,0.105995680385951
16911,1000,1000,0.3,137,lasso,0.15539371577963035,0.1138850263200874
16912,1000,1000,0.3,137,ols,0.23257546238212684,0.15234797134254496
16913,1000,1000,0.3,137,ridge,0.21316974397641125,0.1379777255310916
16914,1000,1000,0.3,138,lasso,0.3107382633240372,0.17983560424383344
16915,1000,1000,0.3,138,ols,0.8647488189839152,0.3436820648687448
16916,1000,1000,0.3,138,ridge,0.736689459823874,0.23060685903214445
16917,1000,1000,0.3,139,lasso,0.13744654575279924,0.0971645858560785
16918,1000,1000,0.3,139,ols,0.2308170776211734,0.1140807732038481
16919,1000,1000,0.3,139,ridge,0.19581096406986503,0.0988388741251585
16920,1000,1000,0.3,140,lasso,0.20962837799665424,0.12075508467341439
16921,1000,1000,0.3,140,ols,0.399687072784234,0.12068626977716859
16922,1000,1000,0.3,140,ridge,0.3856203776972653,0.13195568588251022
16923,1000,1000,0.3,141,lasso,0.2150272908292167,0.12910493061012976
16924,1000,1000,0.3,141,ols,0.279625949888631,0.1656798090983942
16925,1000,1000,0.3,141,ridge,0.2533549376682728,0.14307554280837445
16926,1000,1000,0.3,142,lasso,0.1674877097742192,0.1860752565843368
16927,1000,1000,0.3,142,ols,5.38454894834347,0.224823860452961
16928,1000,1000,0.3,142,ridge,4.028959816979373,0.1979472943315575
16929,1000,1000,0.3,143,lasso,0.15673347676372795,0.1058760733775168
16930,1000,1000,0.3,143,ols,0.2313046964862909,0.1507694135331234
16931,1000,1000,0.3,143,ridge,0.2073715489776351,0.11201431887979546
16932,1000,1000,0.3,144,lasso,0.20623479904575526,0.1158334617470833
16933,1000,1000,0.3,144,ols,0.7167481393434116,0.2239968618633136
16934,1000,1000,0.3,144,ridge,0.5807359677238826,0.1523769859959227
16935,1000,1000,0.3,145,lasso,0.21400141715390744,0.13544622234344966
16936,1000,1000,0.3,145,ols,0.3955511416891633,0.18922280714285544
16937,1000,1000,0.3,145,ridge,0.4106536092948574,0.1513317964475884
16938,1000,1000,0.3,146,lasso,0.17559063555535415,0.132805733592197
16939,1000,1000,0.3,146,ols,2.4135815177175366,0.17322890100076166
16940,1000,1000,0.3,146,ridge,2.285594331309734,0.14809618177064166
16941,1000,1000,0.3,147,lasso,0.10444703048333501,0.09675132074164815
16942,1000,1000,0.3,147,ols,0.11679569253907095,0.096032708079508
16943,1000,1000,0.3,147,ridge,0.10797575610537635,0.09601454288288466
16944,1000,1000,0.3,148,lasso,0.16935031039725634,0.15013331070083824
16945,1000,1000,0.3,148,ols,0.34080054123407855,0.3497475477688683
16946,1000,1000,0.3,148,ridge,0.280261976246473,0.29996005539431736
16947,1000,1000,0.3,149,lasso,0.1765348555953798,0.12299254247351116
16948,1000,1000,0.3,149,ols,0.7633169800992017,0.1822513076079832
16949,1000,1000,0.3,149,ridge,0.7213448291017204,0.1272644276780362
16950,1000,1000,0.3,150,lasso,0.18273004846675128,0.1571095131512127
16951,1000,1000,0.3,150,ols,0.2580964705598643,0.23860930553127385
16952,1000,1000,0.3,150,ridge,0.23479595962631333,0.1664515615827871
16953,1000,1000,0.3,151,lasso,0.1914743993094175,0.11517017094864929
16954,1000,1000,0.3,151,ols,0.5439141466413822,0.1425977510609624
16955,1000,1000,0.3,151,ridge,0.5125986022199185,0.13183064047571905
16956,1000,1000,0.3,152,lasso,0.28546967682930385,0.2724074844991903
16957,1000,1000,0.3,152,ols,0.9385173615853009,0.5582657614942809
16958,1000,1000,0.3,152,ridge,0.8187774075498668,0.25034606989767294
16959,1000,1000,0.3,153,lasso,0.17338685094241685,0.1235438400592804
16960,1000,1000,0.3,153,ols,0.2862982560211452,0.16771348150600823
16961,1000,1000,0.3,153,ridge,0.20953323439652685,0.1460553432110115
16962,1000,1000,0.3,154,lasso,0.1965894809792224,0.0940735627604926
16963,1000,1000,0.3,154,ols,0.2929249115238325,0.11164573203516906
16964,1000,1000,0.3,154,ridge,0.2552696439834583,0.09455675579517456
16965,1000,1000,0.3,155,lasso,0.1170352429615612,0.10112803091969741
16966,1000,1000,0.3,155,ols,0.13430234094745785,0.1343455232769149
16967,1000,1000,0.3,155,ridge,0.13717134933644282,0.10130197821064015
16968,1000,1000,0.3,156,lasso,0.13883781039187526,0.0862745888278451
16969,1000,1000,0.3,156,ols,0.26236777967769787,0.17152584833177764
16970,1000,1000,0.3,156,ridge,0.20371964082123278,0.0909652307377194
16971,1000,1000,0.3,157,lasso,0.2309949089325263,0.1466062054052672
16972,1000,1000,0.3,157,ols,0.5464720568615391,0.30330952472955164
16973,1000,1000,0.3,157,ridge,0.49728538658096444,0.2068070241625627
16974,1000,1000,0.3,158,lasso,0.1429089297929178,0.10229934004845645
16975,1000,1000,0.3,158,ols,0.23759352724835886,0.16674488997077835
16976,1000,1000,0.3,158,ridge,0.2269788265422076,0.1105692893839699
16977,1000,1000,0.3,159,lasso,0.17723145546640895,0.11951650499829405
16978,1000,1000,0.3,159,ols,0.3392335631852973,0.28610688250571076
16979,1000,1000,0.3,159,ridge,0.26751022729945095,0.1443472910656998
16980,1000,1000,0.3,160,lasso,0.1994070358388073,0.1100662547089537
16981,1000,1000,0.3,160,ols,0.6238083721367683,0.2189989304972909
16982,1000,1000,0.3,160,ridge,0.44235741386762895,0.1203753983185287
16983,1000,1000,0.3,161,lasso,0.1502529663434633,0.10316875866870345
16984,1000,1000,0.3,161,ols,0.19484284427986953,0.11320225158809391
16985,1000,1000,0.3,161,ridge,0.19669371074459224,0.10888548454424925
16986,1000,1000,0.3,162,lasso,0.28062021120037106,0.1798061859121986
16987,1000,1000,0.3,162,ols,1.1061142110724778,0.32810436805300713
16988,1000,1000,0.3,162,ridge,0.8913356312893427,0.23426197802563645
16989,1000,1000,0.3,163,lasso,0.17046313250327225,0.1248836709432902
16990,1000,1000,0.3,163,ols,0.25724034490374004,0.16871646824815595
16991,1000,1000,0.3,163,ridge,0.21765473415306175,0.1383089303593642
16992,1000,1000,0.3,164,lasso,0.19104749076645905,0.10388571200515055
16993,1000,1000,0.3,164,ols,0.3243300588654645,0.11662542761231305
16994,1000,1000,0.3,164,ridge,0.2926740993001322,0.1111672799638696
16995,1000,1000,0.3,165,lasso,0.16114174368167994,0.1477460285611246
16996,1000,1000,0.3,165,ols,7.011748419974458,0.31878133542853465
16997,1000,1000,0.3,165,ridge,6.679588822174784,0.22968800526160055
16998,1000,1000,0.3,166,lasso,0.2956102849935913,0.20218695533172726
16999,1000,1000,0.3,166,ols,2.521637113518,0.42481811083221793
17000,1000,1000,0.3,166,ridge,2.2564068930880046,0.27284621604116865
17001,1000,1000,0.3,167,lasso,0.23497594997520585,0.11997653637803025
17002,1000,1000,0.3,167,ols,0.5643649793098166,0.16667546093584984
17003,1000,1000,0.3,167,ridge,0.4565764014841377,0.15831925587417675
17004,1000,1000,0.3,168,lasso,0.26242812997958925,0.13897172817247855
17005,1000,1000,0.3,168,ols,0.4730223100323152,0.2057172922334088
17006,1000,1000,0.3,168,ridge,0.40542337159936725,0.15550115178536256
17007,1000,1000,0.3,169,lasso,0.1690356690507549,0.101198229587738
17008,1000,1000,0.3,169,ols,0.2457889424789297,0.1495265733425321
17009,1000,1000,0.3,169,ridge,0.2348032204133273,0.10097076290331344
17010,1000,1000,0.3,170,lasso,0.17223550182443031,0.15254223254828825
17011,1000,1000,0.3,170,ols,18.748780122745092,0.2813710977520173
17012,1000,1000,0.3,170,ridge,15.804806768352002,0.2017728828761308
17013,1000,1000,0.3,171,lasso,0.2508709135097523,0.1178135552826708
17014,1000,1000,0.3,171,ols,6.946320482995093,0.1585719180243643
17015,1000,1000,0.3,171,ridge,6.40502442267363,0.12296172156623619
17016,1000,1000,0.3,172,lasso,0.20378369200922786,0.1227592759521494
17017,1000,1000,0.3,172,ols,1.86951503062161,0.23059834584651615
17018,1000,1000,0.3,172,ridge,1.1508435926412426,0.12551351745047962
17019,1000,1000,0.3,173,lasso,0.32823858546107054,0.10843806261277811
17020,1000,1000,0.3,173,ols,5.394698590898008,0.12053043718612134
17021,1000,1000,0.3,173,ridge,4.734745962224165,0.11037724520858855
17022,1000,1000,0.3,174,lasso,0.18404729229673375,0.097041929521475
17023,1000,1000,0.3,174,ols,0.597602888267887,0.1113406878434325
17024,1000,1000,0.3,174,ridge,0.5138843419884673,0.10535689328647929
17025,1000,1000,0.3,175,lasso,0.1416072897549258,0.0906538092899441
17026,1000,1000,0.3,175,ols,0.21597340385997205,0.17993368437056106
17027,1000,1000,0.3,175,ridge,0.1986751640829807,0.09317096384888096
17028,1000,1000,0.3,176,lasso,0.1345554852979006,0.1265592980047523
17029,1000,1000,0.3,176,ols,2.781607325512445,0.15877623905199761
17030,1000,1000,0.3,176,ridge,2.2944004870319583,0.13705910275965966
17031,1000,1000,0.3,177,lasso,0.11303248325400035,0.08688286410728174
17032,1000,1000,0.3,177,ols,0.12581160865841956,0.13465240626178646
17033,1000,1000,0.3,177,ridge,0.12007686297896494,0.08856591342270864
17034,1000,1000,0.3,178,lasso,0.1344507050914754,0.09912304310840755
17035,1000,1000,0.3,178,ols,0.21757694290722435,0.12521718685853375
17036,1000,1000,0.3,178,ridge,0.1894752679791773,0.10667448737919585
17037,1000,1000,0.3,179,lasso,0.13790227160596857,0.10785448247268764
17038,1000,1000,0.3,179,ols,0.1862431637194037,0.18968744196939813
17039,1000,1000,0.3,179,ridge,0.1646967966738126,0.12342351201766194
17040,1000,1000,0.3,180,lasso,0.17972869657146212,0.12860914712363053
17041,1000,1000,0.3,180,ols,0.7798978312239824,0.27176696361067015
17042,1000,1000,0.3,180,ridge,0.7171015787768176,0.199384997745089
17043,1000,1000,0.3,181,lasso,0.1696146155603095,0.09516586407046665
17044,1000,1000,0.3,181,ols,0.33039102648368834,0.12873820086937227
17045,1000,1000,0.3,181,ridge,0.3097238877685454,0.10134283956786215
17046,1000,1000,0.3,182,lasso,0.2717583556115401,0.12287835492010175
17047,1000,1000,0.3,182,ols,1.1926932283796239,0.40937426589493925
17048,1000,1000,0.3,182,ridge,0.9270311728538831,0.13817602458784525
17049,1000,1000,0.3,183,lasso,0.1280806533687218,0.10334667880154891
17050,1000,1000,0.3,183,ols,11.547961091770514,0.11627782758633351
17051,1000,1000,0.3,183,ridge,11.200227904399203,0.10484233118314576
17052,1000,1000,0.3,184,lasso,0.1084514521304079,0.0966128573420666
17053,1000,1000,0.3,184,ols,0.13075968013424333,0.12786848890551739
17054,1000,1000,0.3,184,ridge,0.11701377485920064,0.0993403522810577
17055,1000,1000,0.3,185,lasso,0.18872069457973464,0.09857391997885825
17056,1000,1000,0.3,185,ols,0.48066755759250357,0.10179701943190725
17057,1000,1000,0.3,185,ridge,0.46005561405492396,0.09528961054677346
17058,1000,1000,0.3,186,lasso,0.14189850926984499,0.1328172485567522
17059,1000,1000,0.3,186,ols,0.1776304811529339,0.14916097118964766
17060,1000,1000,0.3,186,ridge,0.1616947253371182,0.12961617133089098
17061,1000,1000,0.3,187,lasso,0.1562693115844701,0.1492645633606789
17062,1000,1000,0.3,187,ols,50.00393502508608,0.23422041641688754
17063,1000,1000,0.3,187,ridge,40.406861602205105,0.18774425488249105
17064,1000,1000,0.3,188,lasso,0.19996377068704474,0.09813128016971485
17065,1000,1000,0.3,188,ols,0.46108998161483117,0.11198032749142275
17066,1000,1000,0.3,188,ridge,0.42682534659246535,0.1016476274352496
17067,1000,1000,0.3,189,lasso,0.16540700102815226,0.1030913818765425
17068,1000,1000,0.3,189,ols,0.2816407553991688,0.13039132137099518
17069,1000,1000,0.3,189,ridge,0.2524778911662682,0.11225437017008315
17070,1000,1000,0.3,190,lasso,0.22132835479619695,0.0984697394662988
17071,1000,1000,0.3,190,ols,0.4172109956161275,0.2058914551010077
17072,1000,1000,0.3,190,ridge,0.40089838361910646,0.10348389123151566
17073,1000,1000,0.3,191,lasso,0.13555385638054357,0.09643161524592231
17074,1000,1000,0.3,191,ols,0.16430366727286067,0.1307263594872814
17075,1000,1000,0.3,191,ridge,0.1520238422425505,0.09821967314325786
17076,1000,1000,0.3,192,lasso,0.14315014951379423,0.12713061374277423
17077,1000,1000,0.3,192,ols,0.19564314143893824,0.18080660775178226
17078,1000,1000,0.3,192,ridge,0.1753068920423418,0.1334204946442482
17079,1000,1000,0.3,193,lasso,0.15801945039859672,0.1257694461197492
17080,1000,1000,0.3,193,ols,0.2477005477545668,0.18356498917746544
17081,1000,1000,0.3,193,ridge,0.20897892214395605,0.15988838763966795
17082,1000,1000,0.3,194,lasso,0.14644983450770616,0.10119997162726971
17083,1000,1000,0.3,194,ols,0.21048318896134327,0.1198446124250972
17084,1000,1000,0.3,194,ridge,0.18812898662304564,0.1085399410556797
17085,1000,1000,0.3,195,lasso,0.13229087315471144,0.09233872259257475
17086,1000,1000,0.3,195,ols,0.1711561939318552,0.09714758275734431
17087,1000,1000,0.3,195,ridge,0.14741440143025986,0.09290169496344715
17088,1000,1000,0.3,196,lasso,0.14447965673918228,0.1223413684044963
17089,1000,1000,0.3,196,ols,0.17759313363678075,0.14810643275876506
17090,1000,1000,0.3,196,ridge,0.1725743053659491,0.1245990595700402
17091,1000,1000,0.3,197,lasso,0.16727856715817463,0.13367755736507614
17092,1000,1000,0.3,197,ols,0.2292960956339723,0.19858391066727699
17093,1000,1000,0.3,197,ridge,0.2161527681068742,0.14800763180291338
17094,1000,1000,0.3,198,lasso,0.25880281661213067,0.09783142780435891
17095,1000,1000,0.3,198,ols,0.5144533293516743,0.14450102338083448
17096,1000,1000,0.3,198,ridge,0.5061280401599917,0.10798116009858344
17097,1000,1000,0.3,199,lasso,0.171833965728583,0.0952712764885135
17098,1000,1000,0.3,199,ols,0.3396635955722802,0.15535840622102245
17099,1000,1000,0.3,199,ridge,0.33633815581873905,0.10390882200341045
17100,1000,1000,0.3,200,lasso,0.16753650157303254,0.12786951381777578
17101,1000,1000,0.3,200,ols,0.2514368166646854,0.18958485078448564
17102,1000,1000,0.3,200,ridge,0.21646124668990055,0.1726170314752727
17103,1000,1000,0.3,201,lasso,0.1438468453493896,0.1040215420974821
17104,1000,1000,0.3,201,ols,0.196424811364372,0.12470889699273371
17105,1000,1000,0.3,201,ridge,0.18706255185794501,0.1042374349385766
17106,1000,1000,0.3,202,lasso,0.17038024478310035,0.10244145296886985
17107,1000,1000,0.3,202,ols,0.9200523426496657,0.15131286261080173
17108,1000,1000,0.3,202,ridge,0.8482632227316417,0.10663142592043745
17109,1000,1000,0.3,203,lasso,0.20705832000828728,0.12325076981309624
17110,1000,1000,0.3,203,ols,1.1928653384935948,0.238103893827709
17111,1000,1000,0.3,203,ridge,0.9596486037463012,0.16735401751893642
17112,1000,1000,0.3,204,lasso,0.20848645229406815,0.1154361415363918
17113,1000,1000,0.3,204,ols,0.45954939796264616,0.1684816479110896
17114,1000,1000,0.3,204,ridge,0.4115660878626046,0.12771516245428471
17115,1000,1000,0.3,205,lasso,0.14044043878930623,0.10981530515957785
17116,1000,1000,0.3,205,ols,0.16598091890573086,0.20928418876775634
17117,1000,1000,0.3,205,ridge,0.15633297504953136,0.11322159065266915
17118,1000,1000,0.3,206,lasso,0.20816979580721595,0.1359318565864273
17119,1000,1000,0.3,206,ols,0.7523758481996674,0.30525973120902916
17120,1000,1000,0.3,206,ridge,0.6801996142380113,0.1468813807251727
17121,1000,1000,0.3,207,lasso,0.122833734795669,0.09301431866293365
17122,1000,1000,0.3,207,ols,0.1692358112599677,0.10136140098934696
17123,1000,1000,0.3,207,ridge,0.15268969555103346,0.10087525042421641
17124,1000,1000,0.3,208,lasso,0.2031090541843788,0.12511419636385673
17125,1000,1000,0.3,208,ols,0.5549841743546926,0.20266451674897346
17126,1000,1000,0.3,208,ridge,0.5042248167673073,0.16291118005297367
17127,1000,1000,0.3,209,lasso,0.1319705454406887,0.101524168932621
17128,1000,1000,0.3,209,ols,0.1912010329843695,0.11908746415935109
17129,1000,1000,0.3,209,ridge,0.16112172616059206,0.11176074051337505
17130,1000,1000,0.3,210,lasso,0.21759359272189072,0.1130665634920759
17131,1000,1000,0.3,210,ols,1.2377813025094682,0.11866623251412435
17132,1000,1000,0.3,210,ridge,0.9515165944933641,0.1164102083582905
17133,1000,1000,0.3,211,lasso,0.19657774549128576,0.11080759695297429
17134,1000,1000,0.3,211,ols,0.698145319236258,0.18194892431687135
17135,1000,1000,0.3,211,ridge,0.6056144738680629,0.13034566935250597
17136,1000,1000,0.3,212,lasso,0.19842657029997374,0.1151611371472058
17137,1000,1000,0.3,212,ols,1.6219788844256229,0.1318017658389341
17138,1000,1000,0.3,212,ridge,1.3785507718691843,0.11345003919198704
17139,1000,1000,0.3,213,lasso,0.1648101607843453,0.11320932765511224
17140,1000,1000,0.3,213,ols,26.353548507444955,0.2074836603989188
17141,1000,1000,0.3,213,ridge,17.024985494672542,0.14232501789682936
17142,1000,1000,0.3,214,lasso,0.13292530223709248,0.1003157935510336
17143,1000,1000,0.3,214,ols,0.1810828113369059,0.12804249535224124
17144,1000,1000,0.3,214,ridge,0.15010998087217375,0.10137144195107015
17145,1000,1000,0.3,215,lasso,0.16114671117285234,0.09692828963108216
17146,1000,1000,0.3,215,ols,0.25935949503828903,0.1908020715844837
17147,1000,1000,0.3,215,ridge,0.2470327149262423,0.11435302521003099
17148,1000,1000,0.3,216,lasso,0.2170766306109954,0.11896495385826039
17149,1000,1000,0.3,216,ols,2.2738881696222073,0.1823226115556178
17150,1000,1000,0.3,216,ridge,1.7371339140875488,0.13283613430507474
17151,1000,1000,0.3,217,lasso,0.16146720534117004,0.1160688273386406
17152,1000,1000,0.3,217,ols,0.22365978194781277,0.1469993056218834
17153,1000,1000,0.3,217,ridge,0.19000977608009414,0.12295311779452325
17154,1000,1000,0.3,218,lasso,0.16993330997293293,0.09994256736870065
17155,1000,1000,0.3,218,ols,0.5846462618110981,0.14442259684973224
17156,1000,1000,0.3,218,ridge,0.5383270278715977,0.10809758676841999
17157,1000,1000,0.3,219,lasso,0.18533686495367874,0.13443175367244284
17158,1000,1000,0.3,219,ols,3.8481468761822315,0.17577532969645943
17159,1000,1000,0.3,219,ridge,2.966035207608879,0.1504800466780732
17160,1000,1000,0.3,220,lasso,0.21487865219093485,0.12571267416873977
17161,1000,1000,0.3,220,ols,0.7404966781848181,0.14562214089954434
17162,1000,1000,0.3,220,ridge,0.6921281628025029,0.13656745388654984
17163,1000,1000,0.3,221,lasso,0.13323666543871185,0.11231523482579034
17164,1000,1000,0.3,221,ols,0.1687206011931004,0.2033224674714978
17165,1000,1000,0.3,221,ridge,0.13856459038968533,0.11734458244393915
17166,1000,1000,0.3,222,lasso,0.27845391623501803,0.16999167759572387
17167,1000,1000,0.3,222,ols,1.7308629314031418,0.3640531873585475
17168,1000,1000,0.3,222,ridge,1.5133254179668283,0.2724106675616925
17169,1000,1000,0.3,223,lasso,0.16849291261234345,0.1037393836612723
17170,1000,1000,0.3,223,ols,0.20675546314770765,0.12746709467572376
17171,1000,1000,0.3,223,ridge,0.19594173499494055,0.10978827236137935
17172,1000,1000,0.3,224,lasso,0.1902092411383858,0.09470797371229986
17173,1000,1000,0.3,224,ols,0.26337062275363043,0.11826972249982484
17174,1000,1000,0.3,224,ridge,0.23804999995707843,0.09883773228141154
17175,1000,1000,0.3,225,lasso,0.1434407245923188,0.09066729521754055
17176,1000,1000,0.3,225,ols,0.2080839556765647,0.1123126307696808
17177,1000,1000,0.3,225,ridge,0.19930747609412525,0.0944488240911234
17178,1000,1000,0.3,226,lasso,0.1543238716748222,0.0945694248289454
17179,1000,1000,0.3,226,ols,0.19955483642973285,0.1181639576919387
17180,1000,1000,0.3,226,ridge,0.19067205928884784,0.10214575839171
17181,1000,1000,0.3,227,lasso,0.1558671625058694,0.11483458052114714
17182,1000,1000,0.3,227,ols,0.21669325877032342,0.1510934145400633
17183,1000,1000,0.3,227,ridge,0.20926615607223914,0.12388139799566711
17184,1000,1000,0.3,228,lasso,0.2496779441120176,0.1168713100060948
17185,1000,1000,0.3,228,ols,0.9341362362135401,0.1702580802230701
17186,1000,1000,0.3,228,ridge,0.8970722915758245,0.12618053171586835
17187,1000,1000,0.3,229,lasso,0.1520262605058859,0.0874042458932559
17188,1000,1000,0.3,229,ols,0.2536643531227592,0.094835140606814
17189,1000,1000,0.3,229,ridge,0.2083035329245555,0.09305782387160025
17190,1000,1000,0.3,230,lasso,0.107870997357856,0.10025350222758614
17191,1000,1000,0.3,230,ols,0.12704677870352582,0.1830765606212867
17192,1000,1000,0.3,230,ridge,0.11250983298743286,0.10203853394912224
17193,1000,1000,0.3,231,lasso,0.13889366099599293,0.09497787468366965
17194,1000,1000,0.3,231,ols,0.19577527637063175,0.13563325566118534
17195,1000,1000,0.3,231,ridge,0.15730918679237504,0.0988080284819851
17196,1000,1000,0.3,232,lasso,0.16215881119873293,0.10564108773130185
17197,1000,1000,0.3,232,ols,0.24814651842241087,0.1523669361811558
17198,1000,1000,0.3,232,ridge,0.20007691049853915,0.10739580522311884
17199,1000,1000,0.3,233,lasso,0.19481872453615515,0.1112629421207898
17200,1000,1000,0.3,233,ols,0.3732954876760538,0.12324883324802935
17201,1000,1000,0.3,233,ridge,0.25433857060802834,0.11295299436900025
17202,1000,1000,0.3,234,lasso,0.1238801021803556,0.08970986020913704
17203,1000,1000,0.3,234,ols,0.17011414692045623,0.16045431542528554
17204,1000,1000,0.3,234,ridge,0.15815142496303794,0.09609268873741925
17205,1000,1000,0.3,235,lasso,0.2382288734037502,0.11061646087917726
17206,1000,1000,0.3,235,ols,0.6567186272916054,0.15680148688257695
17207,1000,1000,0.3,235,ridge,0.6986256303070214,0.13774431609388654
17208,1000,1000,0.3,236,lasso,0.2037616139806147,0.11397490595005035
17209,1000,1000,0.3,236,ols,0.32352156937261367,0.15500038791784504
17210,1000,1000,0.3,236,ridge,0.3020505868151967,0.1194652631247813
17211,1000,1000,0.3,237,lasso,0.1754438512138697,0.1335899047784797
17212,1000,1000,0.3,237,ols,0.32104014062194,0.19685904837801893
17213,1000,1000,0.3,237,ridge,0.26706410144862425,0.1670154255239977
17214,1000,1000,0.3,238,lasso,0.12191751650480115,0.09479524291244856
17215,1000,1000,0.3,238,ols,0.18513140132853761,0.10528300401785035
17216,1000,1000,0.3,238,ridge,0.15835453497928942,0.09482652364669325
17217,1000,1000,0.3,239,lasso,0.11005586295948135,0.09515861437079395
17218,1000,1000,0.3,239,ols,0.12450958527305339,0.1090681008388512
17219,1000,1000,0.3,239,ridge,0.1210784472001278,0.09915920462768855
17220,1000,1000,0.3,240,lasso,0.18488778734868877,0.19122139465191185
17221,1000,1000,0.3,240,ols,0.25731636976513356,0.25444990735416007
17222,1000,1000,0.3,240,ridge,0.23597583682387574,0.21281096979601272
17223,1000,1000,0.3,241,lasso,0.15313697900565298,0.1325799667840016
17224,1000,1000,0.3,241,ols,1.1008514912929104,0.46628402173226957
17225,1000,1000,0.3,241,ridge,0.8220132645583624,0.25998722210112746
17226,1000,1000,0.3,242,lasso,0.2448734680531486,0.15448417458636582
17227,1000,1000,0.3,242,ols,0.8271719415795267,0.2043448770599982
17228,1000,1000,0.3,242,ridge,0.6365122650636241,0.1808129719905514
17229,1000,1000,0.3,243,lasso,0.2027396390001701,0.11424796954024286
17230,1000,1000,0.3,243,ols,0.4176038170484807,0.27513392836588685
17231,1000,1000,0.3,243,ridge,0.33870089131185754,0.1427996492806819
17232,1000,1000,0.3,244,lasso,0.1673877408187385,0.11374365908126355
17233,1000,1000,0.3,244,ols,0.2659747153412337,0.15117265763130894
17234,1000,1000,0.3,244,ridge,0.21134857651360633,0.11390620593660444
17235,1000,1000,0.3,245,lasso,0.20592684070133088,0.11433213110509245
17236,1000,1000,0.3,245,ols,0.32227572840643237,0.16687136490054877
17237,1000,1000,0.3,245,ridge,0.2886552716615529,0.1239184559632487
17238,1000,1000,0.3,246,lasso,0.28986178620586334,0.150725899773825
17239,1000,1000,0.3,246,ols,0.46861116414482196,0.2954141339631712
17240,1000,1000,0.3,246,ridge,0.4277514064453215,0.1735926744881952
17241,1000,1000,0.3,247,lasso,0.13216656319336928,0.09633821092866685
17242,1000,1000,0.3,247,ols,0.1733650330125413,0.17169822898762072
17243,1000,1000,0.3,247,ridge,0.1688843549278798,0.11021363249747065
17244,1000,1000,0.3,248,lasso,0.17324286766580987,0.0941790277552121
17245,1000,1000,0.3,248,ols,0.32783541623737905,0.11716096230870425
17246,1000,1000,0.3,248,ridge,0.2636755865884657,0.10118492753310654
17247,1000,1000,0.3,249,lasso,0.13797777694811764,0.0909811598751636
17248,1000,1000,0.3,249,ols,0.5762783005012815,0.1148517538442063
17249,1000,1000,0.3,249,ridge,0.5027200320578791,0.0909304418588774
17250,1000,1000,0.3,250,lasso,0.2698605299013239,0.19467732077100192
17251,1000,1000,0.3,250,ols,1.3646529978981596,0.23998863742937004
17252,1000,1000,0.3,250,ridge,1.2229912196264072,0.2057287641236573
17253,1000,1000,0.3,251,lasso,0.12817623884338647,0.11692614024945336
17254,1000,1000,0.3,251,ols,0.1498241380952742,0.1577607315922949
17255,1000,1000,0.3,251,ridge,0.14941458587204795,0.13628209907286293
17256,1000,1000,0.3,252,lasso,0.1619559803093285,0.13391520572711385
17257,1000,1000,0.3,252,ols,0.19428174778521556,0.18457234401074846
17258,1000,1000,0.3,252,ridge,0.18224584267619925,0.13199314319517574
17259,1000,1000,0.3,253,lasso,0.17990820648551764,0.10491455977399361
17260,1000,1000,0.3,253,ols,0.31478035650265546,0.15049196189427688
17261,1000,1000,0.3,253,ridge,0.2856759267695313,0.1080382220462896
17262,1000,1000,0.3,254,lasso,0.2249981491513777,0.13610827513121748
17263,1000,1000,0.3,254,ols,0.5836116596058616,0.1864835059862072
17264,1000,1000,0.3,254,ridge,0.5406761945909929,0.14156775480255612
17265,1000,1000,0.3,255,lasso,0.14226322066116787,0.11131751410966775
17266,1000,1000,0.3,255,ols,0.1916942742857782,0.16727683189369208
17267,1000,1000,0.3,255,ridge,0.16797918882897617,0.1240581909644609
17268,1000,1000,0.3,256,lasso,0.27137195963510696,0.1558160482438172
17269,1000,1000,0.3,256,ols,0.6302426455646429,0.2671987362801922
17270,1000,1000,0.3,256,ridge,0.5853952263110251,0.1676687249327061
17271,1000,1000,0.3,257,lasso,0.09924650403709355,0.1088215300651966
17272,1000,1000,0.3,257,ols,0.11538314855490481,0.11878516408378245
17273,1000,1000,0.3,257,ridge,0.1080890257962401,0.11365218796597154
17274,1000,1000,0.3,258,lasso,0.1909697706829345,0.1173806343838802
17275,1000,1000,0.3,258,ols,0.3670145818650792,0.1428877880698851
17276,1000,1000,0.3,258,ridge,0.35196162370481376,0.1184312716070388
17277,1000,1000,0.3,259,lasso,0.17903457223027014,0.09802950443246619
17278,1000,1000,0.3,259,ols,0.31177142032479277,0.13724916370498286
17279,1000,1000,0.3,259,ridge,0.27264760878223415,0.1014745475975542
17280,1000,1000,0.3,260,lasso,0.12458581201519105,0.1026168381483133
17281,1000,1000,0.3,260,ols,0.13767591111224858,0.15686656234346366
17282,1000,1000,0.3,260,ridge,0.1430224352783668,0.12094221972446464
17283,1000,1000,0.3,261,lasso,0.20011070543519505,0.09657862932425776
17284,1000,1000,0.3,261,ols,0.4724201635987247,0.14859310100176004
17285,1000,1000,0.3,261,ridge,0.4006345437403774,0.10356366205560186
17286,1000,1000,0.3,262,lasso,0.24183527983740538,0.12850936717824996
17287,1000,1000,0.3,262,ols,0.6997287850048128,0.1527168534128598
17288,1000,1000,0.3,262,ridge,0.7161339780988271,0.14723466652042466
17289,1000,1000,0.3,263,lasso,0.22026320563052396,0.1868218973417308
